,title,State,rev_id,Prediction,population,DIVISION
17459,"Ernest, Pennsylvania",Pennsylvania,1157358111.0,GA,12972008.0,Middle Atlantic
17460,"Fawn Grove, Pennsylvania",Pennsylvania,1157358526.0,C,12972008.0,Middle Atlantic
17461,"Ferguson Township, Clearfield County, Pennsylvania",Pennsylvania,1175875673.0,B,12972008.0,Middle Atlantic
17462,"Finleyville, Pennsylvania",Pennsylvania,1175846860.0,C,12972008.0,Middle Atlantic
17463,"Franklin Township, Huntingdon County, Pennsylvania",Pennsylvania,1167017487.0,C,12972008.0,Middle Atlantic
17464,"Franklintown, Pennsylvania",Pennsylvania,1157359385.0,C,12972008.0,Middle Atlantic
17465,"Garrett, Pennsylvania",Pennsylvania,1157359856.0,GA,12972008.0,Middle Atlantic
17466,"Glendon, Pennsylvania",Pennsylvania,1171086723.0,C,12972008.0,Middle Atlantic
17467,"Hawthorn, Pennsylvania",Pennsylvania,1157361097.0,GA,12972008.0,Middle Atlantic
17468,"Highland Township, Elk County, Pennsylvania",Pennsylvania,1173807521.0,GA,12972008.0,Middle Atlantic
17469,"Jackson Township, Greene County, Pennsylvania",Pennsylvania,1171906860.0,C,12972008.0,Middle Atlantic
17470,"Jordan Township, Clearfield County, Pennsylvania",Pennsylvania,1175876912.0,C,12972008.0,Middle Atlantic
17471,"Lehigh Township, Carbon County, Pennsylvania",Pennsylvania,1167296703.0,GA,12972008.0,Middle Atlantic
17472,"Little Mahanoy Township, Northumberland County, Pennsylvania",Pennsylvania,1167319277.0,Start,12972008.0,Middle Atlantic
17473,"Loganton, Pennsylvania",Pennsylvania,1179826978.0,C,12972008.0,Middle Atlantic
17474,"Long Branch, Pennsylvania",Pennsylvania,1152769602.0,C,12972008.0,Middle Atlantic
17475,"Lyons, Pennsylvania",Pennsylvania,1179061465.0,GA,12972008.0,Middle Atlantic
17476,"Marianna, Pennsylvania",Pennsylvania,1157439980.0,GA,12972008.0,Middle Atlantic
17477,"Marion Center, Pennsylvania",Pennsylvania,1164260695.0,C,12972008.0,Middle Atlantic
17478,"Mechanicsville, Schuylkill County, Pennsylvania",Pennsylvania,1157440722.0,C,12972008.0,Middle Atlantic
17479,"Miller Township, Huntingdon County, Pennsylvania",Pennsylvania,1167343809.0,C,12972008.0,Middle Atlantic
17480,"Penn, Pennsylvania",Pennsylvania,1157450319.0,Start,12972008.0,Middle Atlantic
17481,"Petersburg, Pennsylvania",Pennsylvania,1157451235.0,Start,12972008.0,Middle Atlantic
17482,"Pine Township, Crawford County, Pennsylvania",Pennsylvania,1172279825.0,C,12972008.0,Middle Atlantic
17483,"Piney Township, Clarion County, Pennsylvania",Pennsylvania,1175383635.0,Stub,12972008.0,Middle Atlantic
17484,"Porter Township, Pike County, Pennsylvania",Pennsylvania,1167498903.0,Start,12972008.0,Middle Atlantic
17485,"Ramey, Pennsylvania",Pennsylvania,1157455427.0,C,12972008.0,Middle Atlantic
17486,"Rices Landing, Pennsylvania",Pennsylvania,1157456654.0,C,12972008.0,Middle Atlantic
17487,"Richland Township, Clarion County, Pennsylvania",Pennsylvania,1157456806.0,C,12972008.0,Middle Atlantic
17488,"Seward, Pennsylvania",Pennsylvania,1173298952.0,GA,12972008.0,Middle Atlantic
17489,"Shippenville, Pennsylvania",Pennsylvania,1158102608.0,C,12972008.0,Middle Atlantic
17490,"South Bethlehem, Pennsylvania",Pennsylvania,1171789445.0,C,12972008.0,Middle Atlantic
17491,"South Heights, Pennsylvania",Pennsylvania,1176988563.0,C,12972008.0,Middle Atlantic
17492,"South Renovo, Pennsylvania",Pennsylvania,1138898258.0,C,12972008.0,Middle Atlantic
17493,"Springboro, Pennsylvania",Pennsylvania,1172105014.0,GA,12972008.0,Middle Atlantic
17494,"Summerhill, Pennsylvania",Pennsylvania,1158106956.0,GA,12972008.0,Middle Atlantic
17495,"Thornburg, Pennsylvania",Pennsylvania,1170568832.0,C,12972008.0,Middle Atlantic
17496,"Three Springs, Pennsylvania",Pennsylvania,1172542907.0,C,12972008.0,Middle Atlantic
17497,"Tionesta, Pennsylvania",Pennsylvania,1165841831.0,GA,12972008.0,Middle Atlantic
17498,"Vanderbilt, Pennsylvania",Pennsylvania,1158117008.0,C,12972008.0,Middle Atlantic
17499,"Wells Township, Fulton County, Pennsylvania",Pennsylvania,1143034513.0,C,12972008.0,Middle Atlantic
17500,"Allegany Township, Pennsylvania",Pennsylvania,1173176109.0,C,12972008.0,Middle Atlantic
17501,"Bloom Township, Pennsylvania",Pennsylvania,1175873681.0,C,12972008.0,Middle Atlantic
17502,"Brisbin, Pennsylvania",Pennsylvania,1157351414.0,GA,12972008.0,Middle Atlantic
17503,"Brookfield Township, Tioga County, Pennsylvania",Pennsylvania,1176485060.0,C,12972008.0,Middle Atlantic
17504,"Buck Township, Luzerne County, Pennsylvania",Pennsylvania,1166635939.0,B,12972008.0,Middle Atlantic
17505,"Burnside Township, Centre County, Pennsylvania",Pennsylvania,1176345684.0,C,12972008.0,Middle Atlantic
17506,"Callery, Pennsylvania",Pennsylvania,1177145215.0,C,12972008.0,Middle Atlantic
17507,"Cascade Township, Lycoming County, Pennsylvania",Pennsylvania,1166691953.0,C,12972008.0,Middle Atlantic
17508,"Centerport, Pennsylvania",Pennsylvania,1173397698.0,C,12972008.0,Middle Atlantic
17509,"Forks Township, Sullivan County, Pennsylvania",Pennsylvania,1167016426.0,C,12972008.0,Middle Atlantic
17510,"Forkston Township, Wyoming County, Pennsylvania",Pennsylvania,1174318845.0,C,12972008.0,Middle Atlantic
17511,"Frailey Township, Schuylkill County, Pennsylvania",Pennsylvania,1167017198.0,Start,12972008.0,Middle Atlantic
17512,"Gallagher Township, Clinton County, Pennsylvania",Pennsylvania,1172275488.0,C,12972008.0,Middle Atlantic
17513,"Goshen Township, Clearfield County, Pennsylvania",Pennsylvania,1178623525.0,B,12972008.0,Middle Atlantic
17514,"Greene Township, Greene County, Pennsylvania",Pennsylvania,1167128096.0,GA,12972008.0,Middle Atlantic
17515,"Hector Township, Potter County, Pennsylvania",Pennsylvania,1167135297.0,C,12972008.0,Middle Atlantic
17516,"Homer Township, Potter County, Pennsylvania",Pennsylvania,1167155008.0,C,12972008.0,Middle Atlantic
17517,"Howe Township, Forest County, Pennsylvania",Pennsylvania,1173806501.0,C,12972008.0,Middle Atlantic
17518,"Howe Township, Perry County, Pennsylvania",Pennsylvania,1167156373.0,C,12972008.0,Middle Atlantic
17519,"Indian Lake, Pennsylvania",Pennsylvania,1157436169.0,C,12972008.0,Middle Atlantic
17520,"Jackson Township, Lycoming County, Pennsylvania",Pennsylvania,1098365197.0,GA,12972008.0,Middle Atlantic
17521,"Limestone Township, Warren County, Pennsylvania",Pennsylvania,1173804153.0,C,12972008.0,Middle Atlantic
17522,"Lincoln Township, Bedford County, Pennsylvania",Pennsylvania,1167317723.0,C,12972008.0,Middle Atlantic
17523,"Madison, Pennsylvania",Pennsylvania,1179504089.0,C,12972008.0,Middle Atlantic
17524,"Manorville, Pennsylvania",Pennsylvania,1171480059.0,C,12972008.0,Middle Atlantic
17525,"Mapleton, Pennsylvania",Pennsylvania,1157439898.0,GA,12972008.0,Middle Atlantic
17526,"McKean, Pennsylvania",Pennsylvania,1175730202.0,GA,12972008.0,Middle Atlantic
17527,"Middleport, Pennsylvania",Pennsylvania,1157440935.0,C,12972008.0,Middle Atlantic
17528,"Mill Village, Pennsylvania",Pennsylvania,1174361784.0,GA,12972008.0,Middle Atlantic
17529,"Millcreek Township, Clarion County, Pennsylvania",Pennsylvania,1173891615.0,C,12972008.0,Middle Atlantic
17530,"Morris Township, Huntingdon County, Pennsylvania",Pennsylvania,1167347252.0,B,12972008.0,Middle Atlantic
17531,"New Castle Township, Schuylkill County, Pennsylvania",Pennsylvania,1175955577.0,Stub,12972008.0,Middle Atlantic
17532,"Orbisonia, Pennsylvania",Pennsylvania,1130396407.0,C,12972008.0,Middle Atlantic
17533,"Pine Township, Armstrong County, Pennsylvania",Pennsylvania,1171633293.0,C,12972008.0,Middle Atlantic
17534,"Platea, Pennsylvania",Pennsylvania,1157452168.0,C,12972008.0,Middle Atlantic
17535,"Putnam Township, Tioga County, Pennsylvania",Pennsylvania,1175382499.0,Stub,12972008.0,Middle Atlantic
17536,"Rome, Pennsylvania",Pennsylvania,1169324021.0,C,12972008.0,Middle Atlantic
17537,"Rosslyn Farms, Pennsylvania",Pennsylvania,1170209915.0,C,12972008.0,Middle Atlantic
17538,"Shrewsbury Township, Lycoming County, Pennsylvania",Pennsylvania,1098462660.0,GA,12972008.0,Middle Atlantic
17539,"Smithton, Pennsylvania",Pennsylvania,1175976014.0,GA,12972008.0,Middle Atlantic
17540,"St. Petersburg, Pennsylvania",Pennsylvania,1158105517.0,C,12972008.0,Middle Atlantic
17541,"Stevens Township, Bradford County, Pennsylvania",Pennsylvania,1175378524.0,Stub,12972008.0,Middle Atlantic
17542,"Thompson Township, Susquehanna County, Pennsylvania",Pennsylvania,1174222540.0,C,12972008.0,Middle Atlantic
17543,"Toboyne Township, Perry County, Pennsylvania",Pennsylvania,1167683457.0,C,12972008.0,Middle Atlantic
17544,"Victory Township, Venango County, Pennsylvania",Pennsylvania,1175373817.0,Stub,12972008.0,Middle Atlantic
17545,"Vintondale, Pennsylvania",Pennsylvania,1158117466.0,GA,12972008.0,Middle Atlantic
17546,"Wattsburg, Pennsylvania",Pennsylvania,1176493089.0,C,12972008.0,Middle Atlantic
17547,"Weissport, Pennsylvania",Pennsylvania,1169416182.0,GA,12972008.0,Middle Atlantic
17548,"West Branch Township, Potter County, Pennsylvania",Pennsylvania,1175372937.0,Stub,12972008.0,Middle Atlantic
17549,"Westover, Pennsylvania",Pennsylvania,1159222051.0,GA,12972008.0,Middle Atlantic
17550,"Alexandria, Pennsylvania",Pennsylvania,1157348834.0,C,12972008.0,Middle Atlantic
17551,"Arona, Pennsylvania",Pennsylvania,1157349239.0,Start,12972008.0,Middle Atlantic
17552,"Barnett Township, Forest County, Pennsylvania",Pennsylvania,1173805853.0,C,12972008.0,Middle Atlantic
17553,"Ben Avon Heights, Pennsylvania",Pennsylvania,1168300569.0,C,12972008.0,Middle Atlantic
17554,"Berrysburg, Pennsylvania",Pennsylvania,1157350540.0,C,12972008.0,Middle Atlantic
17555,"Blooming Valley, Pennsylvania",Pennsylvania,1176482409.0,GA,12972008.0,Middle Atlantic
17556,"Bloss Township, Pennsylvania",Pennsylvania,1172125626.0,C,12972008.0,Middle Atlantic
17557,"Cadogan Township, Armstrong County, Pennsylvania",Pennsylvania,1171065249.0,Start,12972008.0,Middle Atlantic
17558,"Carbon Township, Huntingdon County, Pennsylvania",Pennsylvania,1166690673.0,C,12972008.0,Middle Atlantic
17559,"Cherry Tree, Pennsylvania",Pennsylvania,1157354473.0,C,12972008.0,Middle Atlantic
17560,"Chest Township, Cambria County, Pennsylvania",Pennsylvania,1131642145.0,C,12972008.0,Middle Atlantic
17561,"Corsica, Pennsylvania",Pennsylvania,1157355730.0,GA,12972008.0,Middle Atlantic
17562,"Dawson, Pennsylvania",Pennsylvania,1157356244.0,GA,12972008.0,Middle Atlantic
17563,"Dean Township, Cambria County, Pennsylvania",Pennsylvania,1131474935.0,C,12972008.0,Middle Atlantic
17564,"Deerfield Township, Warren County, Pennsylvania",Pennsylvania,1166850186.0,Start,12972008.0,Middle Atlantic
17565,"Dunlevy, Pennsylvania",Pennsylvania,1157957843.0,C,12972008.0,Middle Atlantic
17566,"Elderton, Pennsylvania",Pennsylvania,1171325205.0,Start,12972008.0,Middle Atlantic
17567,"Ford Cliff, Pennsylvania",Pennsylvania,1171328678.0,Start,12972008.0,Middle Atlantic
17568,"Fox Township, Sullivan County, Pennsylvania",Pennsylvania,1167017141.0,C,12972008.0,Middle Atlantic
17569,"Grampian, Pennsylvania",Pennsylvania,1157360141.0,GA,12972008.0,Middle Atlantic
17570,"Greenwood Township, Clearfield County, Pennsylvania",Pennsylvania,1175876537.0,C,12972008.0,Middle Atlantic
17571,"Hop Bottom, Pennsylvania",Pennsylvania,1157361657.0,C,12972008.0,Middle Atlantic
17572,"Jefferson Township, Dauphin County, Pennsylvania",Pennsylvania,1167179530.0,Start,12972008.0,Middle Atlantic
17573,"Kingsley Township, Forest County, Pennsylvania",Pennsylvania,1173806802.0,C,12972008.0,Middle Atlantic
17574,"Laceyville, Pennsylvania",Pennsylvania,1173328925.0,C,12972008.0,Middle Atlantic
17575,"Laporte Township, Sullivan County, Pennsylvania",Pennsylvania,1167295121.0,C,12972008.0,Middle Atlantic
17576,"Lewisberry, Pennsylvania",Pennsylvania,1157438457.0,C,12972008.0,Middle Atlantic
17577,"Lincoln Township, Huntingdon County, Pennsylvania",Pennsylvania,1169069104.0,B,12972008.0,Middle Atlantic
17578,"Mahaffey, Pennsylvania",Pennsylvania,1157439649.0,GA,12972008.0,Middle Atlantic
17579,"McVeytown, Pennsylvania",Pennsylvania,1175075692.0,GA,12972008.0,Middle Atlantic
17580,"Middletown Township, Susquehanna County, Pennsylvania",Pennsylvania,1174221938.0,C,12972008.0,Middle Atlantic
17581,"New Albany, Pennsylvania",Pennsylvania,1157443794.0,C,12972008.0,Middle Atlantic
17582,"New Galilee, Pennsylvania",Pennsylvania,1176715524.0,C,12972008.0,Middle Atlantic
17583,"Newburg, Cumberland County, Pennsylvania",Pennsylvania,1157444713.0,C,12972008.0,Middle Atlantic
17584,"Northampton Township, Somerset County, Pennsylvania",Pennsylvania,1141272732.0,C,12972008.0,Middle Atlantic
17585,"Noyes Township, Clinton County, Pennsylvania",Pennsylvania,1175502249.0,Stub,12972008.0,Middle Atlantic
17586,"Perry Township, Armstrong County, Pennsylvania",Pennsylvania,1171619212.0,C,12972008.0,Middle Atlantic
17587,"Pike Township, Potter County, Pennsylvania",Pennsylvania,1167495560.0,Start,12972008.0,Middle Atlantic
17588,"Port Clinton, Pennsylvania",Pennsylvania,1173025363.0,C,12972008.0,Middle Atlantic
17589,"Rockhill, Pennsylvania",Pennsylvania,1169323987.0,C,12972008.0,Middle Atlantic
17590,"Saltillo, Pennsylvania",Pennsylvania,1167882753.0,C,12972008.0,Middle Atlantic
17591,"Schellsburg, Pennsylvania",Pennsylvania,1158101382.0,GA,12972008.0,Middle Atlantic
17592,"Shrewsbury Township, Sullivan County, Pennsylvania",Pennsylvania,1167671855.0,C,12972008.0,Middle Atlantic
17593,"Snydertown, Northumberland County, Pennsylvania",Pennsylvania,1158103349.0,C,12972008.0,Middle Atlantic
17594,"South Versailles Township, Allegheny County, Pennsylvania",Pennsylvania,1175378807.0,Stub,12972008.0,Middle Atlantic
17595,"Springhill Township, Greene County, Pennsylvania",Pennsylvania,1167676440.0,C,12972008.0,Middle Atlantic
17596,"Stoystown, Pennsylvania",Pennsylvania,1158106160.0,GA,12972008.0,Middle Atlantic
17597,"Tunnelhill, Pennsylvania",Pennsylvania,1172889613.0,C,12972008.0,Middle Atlantic
17598,"Warren Township, Franklin County, Pennsylvania",Pennsylvania,1173293758.0,C,12972008.0,Middle Atlantic
17599,"West Liberty, Pennsylvania",Pennsylvania,1159221408.0,GA,12972008.0,Middle Atlantic
17600,"Allegheny Township, Venango County, Pennsylvania",Pennsylvania,1166384826.0,Start,12972008.0,Middle Atlantic
17601,"Applewold, Pennsylvania",Pennsylvania,1170888728.0,Start,12972008.0,Middle Atlantic
17602,"Blain, Pennsylvania",Pennsylvania,1157350762.0,C,12972008.0,Middle Atlantic
17603,"Corydon Township, McKean County, Pennsylvania",Pennsylvania,1172739921.0,C,12972008.0,Middle Atlantic
17604,"Creekside, Pennsylvania",Pennsylvania,1157355975.0,C,12972008.0,Middle Atlantic
17605,"Cummings Township, Lycoming County, Pennsylvania",Pennsylvania,1147372062.0,GA,12972008.0,Middle Atlantic
17606,"Daisytown, Pennsylvania",Pennsylvania,1157356107.0,C,12972008.0,Middle Atlantic
17607,"East Side, Pennsylvania",Pennsylvania,1171863917.0,GA,12972008.0,Middle Atlantic
17608,"Eau Claire, Pennsylvania",Pennsylvania,1177378503.0,Start,12972008.0,Middle Atlantic
17609,"Elco, Pennsylvania",Pennsylvania,1157357564.0,C,12972008.0,Middle Atlantic
17610,"Enon Valley, Pennsylvania",Pennsylvania,1169508153.0,C,12972008.0,Middle Atlantic
17611,"Fallston, Pennsylvania",Pennsylvania,1175020316.0,GA,12972008.0,Middle Atlantic
17612,"Franklin, Cambria County, Pennsylvania",Pennsylvania,1173130453.0,C,12972008.0,Middle Atlantic
17613,"Freeport Township, Greene County, Pennsylvania",Pennsylvania,1167017962.0,C,12972008.0,Middle Atlantic
17614,"Hartleton, Pennsylvania",Pennsylvania,1157360953.0,GA,12972008.0,Middle Atlantic
17615,"Herndon, Pennsylvania",Pennsylvania,1132682904.0,C,12972008.0,Middle Atlantic
17616,"Hillsgrove Township, Sullivan County, Pennsylvania",Pennsylvania,1167153678.0,C,12972008.0,Middle Atlantic
17617,"Hunker, Pennsylvania",Pennsylvania,1157361893.0,C,12972008.0,Middle Atlantic
17618,"Jefferson, Greene County, Pennsylvania",Pennsylvania,1157436497.0,GA,12972008.0,Middle Atlantic
17619,"Keating Township, Potter County, Pennsylvania",Pennsylvania,1167288792.0,C,12972008.0,Middle Atlantic
17620,"Kistler, Pennsylvania",Pennsylvania,1175075459.0,GA,12972008.0,Middle Atlantic
17621,"Laporte, Pennsylvania",Pennsylvania,1157438079.0,C,12972008.0,Middle Atlantic
17622,"Le Raysville, Pennsylvania",Pennsylvania,1172966092.0,C,12972008.0,Middle Atlantic
17623,"Little Meadows, Pennsylvania",Pennsylvania,1152769237.0,C,12972008.0,Middle Atlantic
17624,"Manns Choice, Pennsylvania",Pennsylvania,1157439819.0,GA,12972008.0,Middle Atlantic
17625,"Markleysburg, Pennsylvania",Pennsylvania,1157440075.0,C,12972008.0,Middle Atlantic
17626,"McEwensville, Pennsylvania",Pennsylvania,1157440499.0,C,12972008.0,Middle Atlantic
17627,"New Ringgold, Pennsylvania",Pennsylvania,1157657609.0,C,12972008.0,Middle Atlantic
17628,"Newry, Pennsylvania",Pennsylvania,1157444915.0,GA,12972008.0,Middle Atlantic
17629,"Orrstown, Pennsylvania",Pennsylvania,1157448044.0,GA,12972008.0,Middle Atlantic
17630,"Oswayo Township, Potter County, Pennsylvania",Pennsylvania,1175384170.0,Stub,12972008.0,Middle Atlantic
17631,"Pavia Township, Bedford County, Pennsylvania",Pennsylvania,1175383754.0,Stub,12972008.0,Middle Atlantic
17632,"Penn Lake Park, Pennsylvania",Pennsylvania,1157450093.0,GA,12972008.0,Middle Atlantic
17633,"Pillow, Pennsylvania",Pennsylvania,1157451597.0,C,12972008.0,Middle Atlantic
17634,"Pine Township, Lycoming County, Pennsylvania",Pennsylvania,1098462035.0,GA,12972008.0,Middle Atlantic
17635,"Plumville, Pennsylvania",Pennsylvania,1167478955.0,GA,12972008.0,Middle Atlantic
17636,"Polk Township, Jefferson County, Pennsylvania",Pennsylvania,1173811037.0,Start,12972008.0,Middle Atlantic
17637,"Porter Township, Jefferson County, Pennsylvania",Pennsylvania,1173811134.0,C,12972008.0,Middle Atlantic
17638,"Railroad, Pennsylvania",Pennsylvania,1157455321.0,C,12972008.0,Middle Atlantic
17639,"Spartansburg, Pennsylvania",Pennsylvania,1172104787.0,C,12972008.0,Middle Atlantic
17640,"Thompson, Pennsylvania",Pennsylvania,1158113849.0,C,12972008.0,Middle Atlantic
17641,"Townville, Pennsylvania",Pennsylvania,1172105175.0,GA,12972008.0,Middle Atlantic
17642,"Tremont Township, Schuylkill County, Pennsylvania",Pennsylvania,1175377353.0,Stub,12972008.0,Middle Atlantic
17643,"Triumph Township, Warren County, Pennsylvania",Pennsylvania,1175377334.0,Stub,12972008.0,Middle Atlantic
17644,"Unionville, Centre County, Pennsylvania",Pennsylvania,1158116277.0,B,12972008.0,Middle Atlantic
17645,"Wallaceton, Pennsylvania",Pennsylvania,1158117820.0,Start,12972008.0,Middle Atlantic
17646,"Washingtonville, Pennsylvania",Pennsylvania,1179864075.0,GA,12972008.0,Middle Atlantic
17647,"Watson Township, Warren County, Pennsylvania",Pennsylvania,1173805437.0,C,12972008.0,Middle Atlantic
17648,"Woodbury, Pennsylvania",Pennsylvania,1174355600.0,C,12972008.0,Middle Atlantic
17649,"Youngstown, Pennsylvania",Pennsylvania,1159224945.0,C,12972008.0,Middle Atlantic
17650,"Abbott Township, Pennsylvania",Pennsylvania,1176490339.0,Start,12972008.0,Middle Atlantic
17651,"Ashville, Pennsylvania",Pennsylvania,1173140295.0,C,12972008.0,Middle Atlantic
17652,"Barnett Township, Jefferson County, Pennsylvania",Pennsylvania,1173808815.0,Start,12972008.0,Middle Atlantic
17653,"Bear Creek Village, Pennsylvania",Pennsylvania,1173514197.0,GA,12972008.0,Middle Atlantic
